	Saponin	Nitrososphaeraceae	Methanosaetaceae	unidentified_AC1	unidentified_ABS-6	unidentified_JG37-AG-4	unidentified_AT-s2-57	unidentified_AT-s54	unidentified_Acidobacteria-5	unidentified_BPC015	unidentified_CCU21	RB40	mb2424	unidentified_iii1-15	unidentified_Acidobacteria-6	Acidobacteriaceae	Koribacteraceae	unidentified_Acidobacteriales	unidentified_B110	unidentified_MVS-40	unidentified_Ellin6513	unidentified_EC1113	Holophagaceae	unidentified_Holophagales	unidentified_OS-K	unidentified_PAUC37f	unidentified_RB25	unidentified_S035	PAUC26f	PK34	Solibacteraceae	[Bryobacteraceae]	unidentified_Solibacterales	unidentified_Sva0725	unidentified_TM1	unidentified_11-24	unidentified_PK29	Ellin6075	unidentified_RB41	unidentified_[Chloracidobacteria]	unidentified_32-20	unidentified_DS-18	unidentified_SJA-36	unclassified_Acidobacteria	unidentified_Acidobacteria	AKIW874	C111	EB1017	Iamiaceae	JdFBGBact	Microthrixaceae	OCS155	SC3-41	TK06	ZA3409c	koll13	ntu14	unclassified_Acidimicrobiales	unidentified_Acidimicrobiales	wb1_P06	ACK-M1	Actinomycetaceae	Actinopolysporaceae	Actinospicaceae	Actinosynnemataceae	Beutenbergiaceae	Bogoriellaceae	Brevibacteriaceae	Cellulomonadaceae	Corynebacteriaceae	Cryptosporangiaceae	Dermabacteraceae	Dermacoccaceae	Dermatophilaceae	Dietziaceae	Frankiaceae	Geodermatophilaceae	Glycomycetaceae	Gordoniaceae	Intrasporangiaceae	Jonesiaceae	Kineosporiaceae	Microbacteriaceae	Micrococcaceae	Micromonosporaceae	Mycobacteriaceae	Nakamurellaceae	Nocardiaceae	Nocardioidaceae	Nocardiopsaceae	Promicromonosporaceae	Propionibacteriaceae	Pseudonocardiaceae	Ruaniaceae	Sanguibacteraceae	Sporichthyaceae	Streptomycetaceae	Streptosporangiaceae	Thermomonosporaceae	Tsukamurellaceae	Williamsiaceae	Yaniellaceae	unclassified_Actinomycetales	unidentified_Actinomycetales	Bifidobacteriaceae	unidentified_Micrococcales	At425_EubF1	unclassified_Actinobacteria	unidentified_Actinobacteria	Coriobacteriaceae	unidentified_KIST-JJY010	unidentified_0319-7L14	unidentified_MB-A2-108	Euzebyaceae	Nitriliruptoraceae	unidentified_OPB41	Rubrobacteraceae	AK1AB1_02E	Gaiellaceae	unclassified_Gaiellales	unidentified_Gaiellales	Conexibacteraceae	Patulibacteraceae	Solirubrobacteraceae	unclassified_Solirubrobacterales	unidentified_Solirubrobacterales	unclassified_Thermoleophilia	unidentified_Thermoleophilia	unclassified_Actinobacteria	unidentified_Actinobacteria	unidentified_0319-6E2	unidentified_FW68	Chthonomonadaceae	unidentified_GAB-B06	unidentified_RB046	unidentified_TP122	[Fimbriimonadaceae]	unclassified_[Fimbriimonadales]	unidentified_BHI80-139	unidentified_NPL-UPA2	unidentified_PRR-11	unidentified_BME43	BA008	Bacteroidaceae	Marinilabiaceae	Porphyromonadaceae	Prevotellaceae	RF16	Rikenellaceae	S24-7	SB-1	VC21_Bac22	[Barnesiellaceae]	[Odoribacteraceae]	[Paraprevotellaceae]	p-2534-18B5	unclassified_Bacteroidales	unidentified_Bacteroidales	Cyclobacteriaceae	Cytophagaceae	Flammeovirgaceae	[Amoebophilaceae]	unclassified_Cytophagales	unidentified_Cytophagales	Blattabacteriaceae	Cryomorphaceae	Flavobacteriaceae	NS9	[Weeksellaceae]	unclassified_Flavobacteriales	unidentified_Flavobacteriales	NS11-12	Sphingobacteriaceae	unclassified_Sphingobacteriales	unidentified_Sphingobacteriales	unidentified_VC2_1_Bac22	Rhodothermaceae	[Balneolaceae]	unclassified_[Rhodothermales]	unidentified_[Rhodothermales]	Chitinophagaceae	Saprospiraceae	unclassified_[Saprospirales]	unidentified_[Saprospirales]	unclassified_Bacteroidetes	unidentified_CD12	unidentified_LF045	unidentified_WCHB1-02	BA059	Caldithrixaceae	Chlamydiaceae	Criblamydiaceae	Parachlamydiaceae	Rhabdochlamydiaceae	Simkaniaceae	Waddliaceae	unclassified_Chlamydiales	unidentified_Chlamydiales	unclassified_Chlamydiia	unidentified_Chlamydiia	unidentified_PK329	Chlorobiaceae	Ignavibacteriaceae	[Melioribacteraceae]	lheB3-7	unclassified_Ignavibacteriales	unidentified_OPB56	unidentified_SJA-28	unidentified_Chlorobi	S47	unidentified_A31	Anaerolinaceae	Ardenscatenaceae	unidentified_CFB-26	Caldilineaceae	unclassified_Caldilineales	unidentified_DRC31	unidentified_GCA004	unidentified_H39	unidentified_MSB-1E9	unidentified_O4D2Z37	unidentified_OPB11	unidentified_S0208	unidentified_SB-34	A4b	SHA-31	SJA-101	oc28	unclassified_SBR1031	unidentified_SBR1031	unidentified_SHA-20	unidentified_SJA-15	unidentified_envOPS12	unclassified_Anaerolineae	unidentified_Anaerolineae	unidentified_C0119	unidentified_AKIW781	Chloroflexaceae	FFCH7168	[Kouleothrixaceae]	unidentified_[Roseiflexales]	Dehalococcoidaceae	unclassified_Dehalococcoidales	unidentified_Dehalococcoidales	unidentified_GIF9	unidentified_Dehalococcoidetes	unidentified_Ellin6529	unidentified_Gitt-GS-136	unidentified_B12-WMSP1	unidentified_JG30-KF-AS9	Ktedonobacteraceae	Thermogemmatisporaceae	unclassified_Ktedonobacteria	unidentified_Ktedonobacteria	unidentified_P2-11E	unidentified_S085	unidentified_SAR202	unidentified_SHA-26	Dolo_23	unidentified_AKYG885	FFCH4570	unclassified_B07_WMSP1	unidentified_B07_WMSP1	unidentified_TK10	unidentified_mle1-48	unidentified_TK17	unidentified_AKYG1722	unidentified_JG30-KF-CM45	unidentified_Sphaerobacterales	unclassified_Thermomicrobia	unidentified_Thermomicrobia	unclassified_Chloroflexi	unidentified_Chloroflexi	unidentified_MLE1-12	unidentified_SM1D11	unidentified_SM2F09	unidentified_YS2	unidentified_4C0d-2	unidentified_CAB-I	unidentified_Cercozoa	Chlamydomonadaceae	Mamiellaceae	Trebouxiophyceae	unidentified_Chlorophyta	unidentified_Cryptophyta	unidentified_Haptophyceae	unidentified_Rhodophyta	unidentified_Stramenopiles	unidentified_Streptophyta	unidentified_UA01	unclassified_Chloroplast	unidentified_Chloroplast	Gloeobacteraceae	unidentified_ML635J-21	Nostocaceae	Rivulariaceae	Cyanobacteriaceae	Gomphosphaeriaceae	Spirulinaceae	Xenococcaceae	unclassified_Chroococcales	unidentified_Chroococcales	Phormidiaceae	Pseudanabaenaceae	Synechococcaceae	unclassified_Cyanobacteria	unidentified_Cyanobacteria	Deferribacteraceae	Elusimicrobiaceae	unidentified_Elusimicrobiales	unidentified_FAC88	unidentified_IIb	unidentified_MVP-88	unidentified_Endomicrobia	unidentified_Elusimicrobia	unidentified_258ds10	Fibrobacteraceae	unidentified_Fibrobacterales	unidentified_Ucp1540	TSCOR003-O20	unidentified_TG3-1	unidentified_TG3-2	unidentified_TG3	unidentified_AHT28	Alicyclobacillaceae	Bacillaceae	Listeriaceae	Paenibacillaceae	Pasteuriaceae	Planococcaceae	Sporolactobacillaceae	Staphylococcaceae	Thermoactinomycetaceae	[Exiguobacteraceae]	unclassified_Bacillales	unidentified_Bacillales	Gemellaceae	unidentified_Gemellales	Haloplasmataceae	Aerococcaceae	Carnobacteriaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	unclassified_Lactobacillales	unidentified_Lactobacillales	Turicibacteraceae	unclassified_Bacilli	unidentified_BSA2B-08	Caldicoprobacteraceae	Christensenellaceae	Clostridiaceae	Dehalobacteriaceae	EtOH8	Eubacteriaceae	Gracilibacteraceae	JTB215	Lachnospiraceae	Peptococcaceae	Peptostreptococcaceae	Ruminococcaceae	Sulfobacillaceae	Symbiobacteriaceae	Syntrophomonadaceae	Veillonellaceae	[Acidaminobacteraceae]	[Mogibacteriaceae]	[Tissierellaceae]	unclassified_Clostridiales	unidentified_Clostridiales	Halanaerobiaceae	Halobacteroidaceae	unidentified_Halanaerobiales	unidentified_MBA08	Anaerobrancaceae	ML1228J-1	unidentified_OPB54	D2	unidentified_SHA-98	Thermoanaerobacteraceae	Thermodesulfobiaceae	unidentified_Thermoanaerobacterales	unclassified_Clostridia	unidentified_Clostridia	Erysipelotrichaceae	unclassified_Firmicutes	Fusobacteriaceae	Leptotrichiaceae	unidentified_Fusobacteriales	unidentified_GAL15	unidentified_3BR-5F	unidentified_BB34	unidentified_BD1-5	unidentified_GKS2-174	unidentified_GN07	unidentified_IIB17	unidentified_SBYW_2184	unidentified_GN02	unidentified_GN15	unidentified_GN04	unidentified_Gemm-1	unidentified_Gemm-2	unidentified_Gemm-3	unidentified_Gemm-4	unidentified_Gemm-5	unidentified_Gemm-6	unidentified_Ellin5290	Ellin5301	Gemmatimonadaceae	unidentified_Gemmatimonadales	unidentified_KD8-87	unidentified_N1423WL	unclassified_Gemmatimonadetes	unidentified_Gemmatimonadetes	unidentified_JL-ETNP-Z39	unidentified_Gemmatimonadetes	unidentified_H-178	unidentified_WM88	unidentified_KSB3	unidentified_Kazan-3B-28	unidentified_LD1	Arctic95B-10	Lentisphaeraceae	unclassified_Lentisphaerales	unidentified_Lentisphaerales	Victivallaceae	unidentified_Z20	unidentified_MVP-21	Methylomirabiliaceae	unidentified_wb1-A12	unidentified_TSBW08	unidentified_NKB19	0319-6A21	Nitrospiraceae	[Thermodesulfovibrionaceae]	unidentified_ABY1	unidentified_Mb-NB09	unidentified_SM2F11	unidentified_ZB2	unclassified_OD1	unidentified_OD1	unidentified_MSBL6	unidentified_[Acetothermales]	unidentified_OP11-1	unidentified_OP11-3	unidentified_OP11-4	unidentified_K2-4-19	unidentified_d153	unclassified_WCHB1-64	unidentified_WCHB1-64	unidentified_OP11	unidentified_BD4-9	unidentified_PBS-25	unidentified_GIF10	unidentified_koll11	unidentified_HMMVPog-54	unidentified_SHA-124	unidentified_OP8_1	unidentified_OP8_2	unidentified_SAW1_B6	unidentified_OP8	unidentified_BA021	unidentified_SB-45	TIBD11	unidentified_SHA-1	unidentified_PAUC34f	unidentified_028H05-P-BN-P5	unidentified_BD7-11	unidentified_MVS-107	unidentified_Ucm1571	unidentified_d113	unidentified_T8-B82	unidentified_ODP123	unidentified_CL500-15	unidentified_agg27	unidentified_OM190	unidentified_AKAU3564	Phycisphaeraceae	unclassified_Phycisphaerales	unidentified_Phycisphaerales	unidentified_Pla1	unidentified_WD2101	unidentified_mle1-8	unidentified_Pla3	unidentified_B97	Gemmataceae	Isosphaeraceae	Pirellulaceae	Planctomycetaceae	unclassified_Planctomycetia	unidentified_Planctomycetia	Brocadiaceae	unclassified_Planctomycetes	unidentified_Planctomycetes	unidentified_DH61	unidentified_PHOS-HE93	unidentified_PeHg47	unidentified_vadinHA49	unidentified_BD7-3	Caulobacteraceae	unclassified_Caulobacterales	unidentified_Caulobacterales	unidentified_Ellin329	Kiloniellaceae	unidentified_Kiloniellales	Kordiimonadaceae	unidentified_Kordiimonadales	unidentified_RF32	Aurantimonadaceae	Beijerinckiaceae	Bradyrhizobiaceae	Brucellaceae	Cohaesibacteraceae	Hyphomicrobiaceae	Methylobacteriaceae	Methylocystaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodobiaceae	Xanthobacteraceae	unclassified_Rhizobiales	unidentified_Rhizobiales	Hyphomonadaceae	Rhodobacteraceae	unclassified_Rhodobacterales	Acetobacteraceae	Rhodospirillaceae	unclassified_Rhodospirillales	unidentified_Rhodospirillales	Anaplasmataceae	Holosporaceae	Pelagibacteraceae	Rickettsiaceae	mitochondria	unclassified_Rickettsiales	unidentified_Rickettsiales	Erythrobacteraceae	Sphingomonadaceae	unclassified_Sphingomonadales	unidentified_Sphingomonadales	unclassified_Alphaproteobacteria	unidentified_Alphaproteobacteria	EB1003	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unclassified_Burkholderiales	unidentified_Burkholderiales	unidentified_Ellin6067	Gallionellaceae	Hydrogenophilaceae	unidentified_IS-44	unidentified_MND1	Methylophilaceae	unidentified_Methylophilales	Neisseriaceae	Nitrosomonadaceae	unidentified_Nitrosomonadales	Procabacteriaceae	Rhodocyclaceae	unidentified_SBla14	unidentified_SC-I-84	unidentified_Thiobacterales	unclassified_Betaproteobacteria	unidentified_Betaproteobacteria	unidentified_BPC076	Bacteriovoracaceae	Bdellovibrionaceae	unidentified_DTB120	Desulfarculaceae	Desulfobacteraceae	Desulfobulbaceae	Nitrospinaceae	unclassified_Desulfobacterales	Desulfomicrobiaceae	Desulfovibrionaceae	unidentified_Desulfovibrionales	Desulfuromonadaceae	Geobacteraceae	Pelobacteraceae	unclassified_Desulfuromonadales	unidentified_Desulfuromonadales	unidentified_FAC87	unidentified_GMD14H09	unidentified_GW-28	unidentified_IndB3-24	unidentified_MBNT15	unidentified_MIZ46	0319-6G20	Cystobacteraceae	Cystobacterineae	Haliangiaceae	Myxococcaceae	Nannocystaceae	OM27	Polyangiaceae	unclassified_Myxococcales	unidentified_Myxococcales	JTB38	MND4	NB1-i	unclassified_NB1-j	unidentified_NB1-j	unidentified_NKB15	unidentified_PB19	unidentified_Spirobacillales	unidentified_Sva0485	JTB36	SAR324	unidentified_Sva0853	Syntrophaceae	Syntrophobacteraceae	Syntrophorhabdaceae	unidentified_Syntrophobacterales	[Entotheonellaceae]	unidentified_[Entotheonellales]	unclassified_Deltaproteobacteria	unidentified_Deltaproteobacteria	Campylobacteraceae	Helicobacteraceae	unclassified_Campylobacterales	unidentified_Campylobacterales	unclassified_Epsilonproteobacteria	unidentified_34P16	unidentified_Acidithiobacillales	Aeromonadaceae	Succinivibrionaceae	unidentified_Aeromonadales	211ds20	Alteromonadaceae	Colwelliaceae	Ferrimonadaceae	HTCC2188	Idiomarinaceae	J115	Moritellaceae	OM60	Psychromonadaceae	Shewanellaceae	[Chromatiaceae]	unclassified_Alteromonadales	unidentified_Alteromonadales	Cardiobacteriaceae	unidentified_Cardiobacteriales	Chromatiaceae	Ectothiorhodospiraceae	Halothiobacillaceae	unclassified_Chromatiales	unidentified_Chromatiales	Enterobacteriaceae	unidentified_HOC36	HTCC2089	unidentified_HTCC2188	Coxiellaceae	Francisellaceae	Legionellaceae	unclassified_Legionellales	unidentified_Legionellales	Methylococcaceae	unidentified_Methylococcales	Alcanivoracaceae	Endozoicimonaceae	HOC21	Hahellaceae	Halomonadaceae	Oceanospirillaceae	Oleiphilaceae	SUP05	Saccharospirillaceae	unclassified_Oceanospirillales	unidentified_Oceanospirillales	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	unclassified_Pseudomonadales	Salinisphaeraceae	Thiohalorhabdaceae	unidentified_Thiohalorhabdales	Piscirickettsiaceae	Thiotrichaceae	unclassified_Thiotrichales	unidentified_Thiotrichales	Pseudoalteromonadaceae	Vibrionaceae	unclassified_Vibrionales	Sinobacteraceae	Xanthomonadaceae	[Marinicellaceae]	unclassified_Gammaproteobacteria	unidentified_Gammaproteobacteria	unidentified_CV90	unidentified_PHOS-HD29	Mariprofundaceae	unclassified_Proteobacteria	unidentified_Proteobacteria	A714017	unidentified_EC214	unidentified_VHS-B5-50	unidentified_SBR1093	unidentified_SC4	unidentified_SR1	unidentified_M2PT2-76	Sphaerochaetaceae	Spirochaetaceae	Brachyspiraceae	Leptospiraceae	Sediment-4	Aminiphilaceae	Anaerobaculaceae	Dethiosulfovibrionaceae	Synergistaceae	Thermovirgaceae	unclassified_Synergistales	unidentified_TA06	unidentified_F38	unidentified_SBRH58	unidentified_S1198	unidentified_YJF2-48	unclassified_SJA-4	unidentified_SJA-4	unclassified_TM6	unidentified_TM6	unidentified_MJK10	unidentified_SC3	unidentified_TM7-1	unidentified_Blgi18	F16	unidentified_CW040	unidentified_EW055	Rs-045	unidentified_I025	unclassified_TM7-3	unidentified_TM7-3	unclassified_TM7	unidentified_TM7	unidentified_CK-1C4-19	Acholeplasmataceae	unclassified_Acholeplasmatales	unidentified_Acholeplasmatales	Anaeroplasmataceae	Mycoplasmataceae	unidentified_RF39	unidentified_RsaHF231	unclassified_Mollicutes	unidentified_Mollicutes	unidentified_ML615J-28	unidentified_Tenericutes	Thermotogaceae	unidentified_HA64	Opitutaceae	Puniceicoccaceae	[Cerasicoccaceae]	[Pelagicoccaceae]	unclassified_Opitutae	unidentified_Opitutae	LD1-PA34	unclassified_LD1-PB3	unidentified_LD1-PB3	unidentified_R76-B128	unidentified_SS1-B-03-39	RFP12	WCHB1-25	unclassified_WCHB1-41	unidentified_WCHB1-41	unclassified_Verruco-5	unidentified_Verruco-5	Verrucomicrobiaceae	LD19	unidentified_Methylacidiphilales	unidentified_S-BQ2-57	Ellin515	OPB35	R4-41B	auto67_4W	unclassified_[Pedosphaerales]	unidentified_[Pedosphaerales]	unidentified_[Pedosphaerae]	01D2Z36	[Chthoniobacteraceae]	zEL20	unclassified_Verrucomicrobia	unidentified_Verrucomicrobia	unidentified_WPS-2	unidentified_Kazan-3B-09	unidentified_SHA-109	KSB4	unidentified_GN03	unidentified_LD1-PA13	unidentified_SSS58A	CV106	MSB-4E2	PRR-10	unidentified_Sediment-1	unclassified_PRR-12	unidentified_PRR-12	unidentified_wb1_H11	unidentified_WS4	unidentified_WS5	unidentified_B142	unidentified_A-2AF	unidentified_MAT-CR-H2-G03	unidentified_WCHB1-15	unidentified_SC72	unclassified_WS6	unidentified_WS6	MSBL8	[Cloacamonaceae]	unidentified_BS119	unidentified_ZB3	unidentified_GW-22	unidentified_MSB-5B5	unidentified_Ucn15732	unidentified_KSB1	Deinococcaceae	Trueperaceae	Thermaceae	unclassified_Bacteria	unidentified_Bacteria
1	0.94	0	0	0	0	0	7.333333333	0	0	32	95.66666667	0	0	1	0	1.666666667	0	0	2.666666667	0	0	0	0	0	4.666666667	0	15	0	0	0	0	0	4.666666667	226.6666667	0	0	0	0	4	0	0	0.333333333	0	0	9	0	133	9	0	2.333333333	0	0	0	0	2	60.66666667	2.333333333	0	50.66666667	9.333333333	0	4	0	0	0	0	0	53	0.666666667	34.66666667	0	0	0	0	0	0	3.666666667	0	2.666666667	7	0	0	129.3333333	110.6666667	4	0	0	48.33333333	13.66666667	0	4.666666667	0	28	0	0	0	1.333333333	0	0	0	0	0	5.666666667	22.33333333	1	0	15	0	2	0	0	0	0	0	0	2.666666667	5	0	33	0	145.3333333	0	0	0	0	7.666666667	0	11.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	7	0	0	0	60.66666667	2.333333333	0	0	0	1.333333333	0	1	14	0	4.333333333	38	5.333333333	0	0	1.333333333	2.666666667	4144.333333	0	65.66666667	22.66666667	80.33333333	0	5	0	3.333333333	0	9	0	0	0	734.6666667	10.33333333	0	1	9	2	0	0	0	1	0	0	0	1.333333333	0	0	0	17.33333333	0	0	0	0	2	0	2.666666667	0	0.333333333	0	0	0	0	0	2	0	16.33333333	0	0	48	0	25.66666667	0	0.666666667	15	9	0	0	0	0	0	0	23.66666667	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	7.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	2.666666667	0	0	0	7.666666667	0	0.666666667	31	0	0	0	197	2.666666667	0	0	3.333333333	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0.333333333	0	4.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333	0	0	0	3	0	376.3333333	1.333333333	0	1	0	0	0	0	0	14	1.333333333	64.33333333	36.33333333	23.33333333	0	353.6666667	8	2	0	0	0	80.66666667	0	0	0	7.666666667	0	57.66666667	2.666666667	7.666666667	47.66666667	0	0	0	4.333333333	1.666666667	0	2.666666667	7.333333333	16.66666667	0	0	0	0	0	0	5.333333333	0	0	0	0	0	0	0	3.666666667	0	294.6666667	8	0	0	0	0	0	0	0	0	0	0	0	0	15	17.33333333	0	13.66666667	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.666666667	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0.666666667	17.66666667	11.66666667	1.666666667	0	39.66666667	0.666666667	0	6.666666667	0	0	0	0	0	0	0	0	0.666666667	0	0.666666667	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6.666666667	17.66666667	0	0	0.333333333	0	30.33333333	0	0	0	1	0.333333333	0	0	0	0	0	0	0	0	6.666666667	0	0	0	0	0	383.3333333	0	0.333333333	0	0	2	0	0	0	0.666666667	0	125.6666667	1780.333333	24.33333333	2761	168.3333333	1.666666667	860.6666667	182.3333333	0	0.666666667	26	22	254.3333333	2813.333333	0	0	61	0	0	0	0	0	163	1.666666667	0	10.66666667	42.66666667	944.3333333	0.333333333	0	162.6666667	116.6666667	0	18	0	1630.333333	2305.333333	1.333333333	6.333333333	0	0	0	0	1.333333333	0	0	2.666666667	3	0	26	5.333333333	0	0	0	0.666666667	4	0	6.666666667	20	0	5.666666667	100	281.3333333	0	0	0	1.666666667	0	77	0	0	0	0	0	1	0	0	0.666666667	15	13.66666667	0	0	0	5	8	0.666666667	0	0	79.33333333	4.333333333	0	18.33333333	4.666666667	12.66666667	0	0	3.333333333	0	0	0	0	6	11.66666667	0	1.333333333	0	22.66666667	28.33333333	168	2044.666667	112	0	0	0	0	0	1.333333333	0	0	0	246	990.6666667	2.333333333	0	0	0	9.333333333	165.6666667	1132	384	5.333333333	10	8.666666667	0	0	0	10.33333333	0	1.333333333	510.3333333	103.3333333	8	30.33333333	0	97	0	66.33333333	21.66666667	21	0	0	0	3.666666667	0	0	2375.333333	23.66666667	37.66666667	0	0	0	0	0	5229.333333	183.3333333	0	0	28.33333333	25	383.3333333	0.666666667	0	2.666666667	7.666666667	2254.666667	4	6.666666667	637	165.3333333	62.33333333	14.33333333	0	7.666666667	0	35	0	0	0	1.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	56	0	0	0	2.333333333	15.33333333	0.333333333	0	0	0	0	0	0	18.33333333	0	36.66666667	0	0	0	0	0	0.666666667	0	0	0	21	0	0	0	0	1	0	0	0	0	2.666666667	0	0	0	2	0	0	0	0.666666667	0.666666667	0	0	403	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	0	0	10.33333333	0	0	4	8.666666667	0	0	1.666666667	0	0.666666667	0.666666667	0.666666667	0.666666667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.6666667	0	0	7.666666667	2.666666667
